timestamp,date,hour,day_of_week,month,day,year,is_weekend,is_business_hours,is_peak_hours,is_night,is_festival,festival_name,is_campaign,traffic_load,cpu_usage,memory_usage,response_time,error_rate
2024-05-19 18:00:00,2024-05-19,18,6,5,19,2024,1,1,0,0,0,None,0,2115,85.95,74.55,286.76,1.045
2024-05-19 19:00:00,2024-05-19,19,6,5,19,2024,1,0,1,0,0,None,0,2445,94.28,73.87,345.98,1.336
2024-05-19 20:00:00,2024-05-19,20,6,5,19,2024,1,0,1,0,0,None,0,2632,100.0,80.36,361.54,1.615
2024-05-19 21:00:00,2024-05-19,21,6,5,19,2024,1,0,1,0,0,None,0,2546,100.0,82.31,313.53,1.22
2024-05-19 22:00:00,2024-05-19,22,6,5,19,2024,1,0,0,0,0,None,0,1929,74.48,68.81,271.92,1.063
2024-05-19 23:00:00,2024-05-19,23,6,5,19,2024,1,0,0,1,0,None,0,916,45.4,62.85,168.13,0.664
2024-05-20 00:00:00,2024-05-20,0,0,5,20,2024,0,0,0,1,0,None,0,184,22.95,38.18,91.79,0.825
2024-05-20 01:00:00,2024-05-20,1,0,5,20,2024,0,0,0,1,0,None,0,142,19.99,48.34,104.81,0.276
2024-05-20 02:00:00,2024-05-20,2,0,5,20,2024,0,0,0,1,0,None,0,118,22.05,41.36,103.24,0.554
2024-05-20 03:00:00,2024-05-20,3,0,5,20,2024,0,0,0,1,0,None,0,97,22.51,44.55,81.1,0.265
2024-05-20 04:00:00,2024-05-20,4,0,5,20,2024,0,0,0,1,0,None,0,126,23.0,39.57,60.24,0.783
2024-05-20 05:00:00,2024-05-20,5,0,5,20,2024,0,0,0,1,0,None,0,161,22.32,37.75,103.1,0.466
2024-05-20 06:00:00,2024-05-20,6,0,5,20,2024,0,0,0,0,0,None,0,318,34.42,46.81,121.06,0.47
2024-05-20 07:00:00,2024-05-20,7,0,5,20,2024,0,0,0,0,0,None,0,532,34.59,50.92,131.75,0.495
2024-05-20 08:00:00,2024-05-20,8,0,5,20,2024,0,0,0,0,0,None,0,828,36.01,55.41,168.68,0.527
2024-05-20 09:00:00,2024-05-20,9,0,5,20,2024,0,1,0,0,0,None,0,1121,54.98,58.97,198.75,0.939
2024-05-20 10:00:00,2024-05-20,10,0,5,20,2024,0,1,0,0,0,None,0,1411,63.49,58.95,218.24,0.938
2024-05-20 11:00:00,2024-05-20,11,0,5,20,2024,0,1,0,0,0,None,0,1278,59.44,56.74,193.29,0.842
2024-05-20 12:00:00,2024-05-20,12,0,5,20,2024,0,1,1,0,0,None,0,1421,65.9,69.49,214.81,1.001
2024-05-20 13:00:00,2024-05-20,13,0,5,20,2024,0,1,1,0,0,None,0,1415,62.43,62.61,232.36,0.685
2024-05-20 14:00:00,2024-05-20,14,0,5,20,2024,0,1,0,0,0,None,0,1234,57.66,68.59,192.62,0.599
2024-05-20 15:00:00,2024-05-20,15,0,5,20,2024,0,1,0,0,0,None,0,1304,56.38,59.95,224.84,0.823
2024-05-20 16:00:00,2024-05-20,16,0,5,20,2024,0,1,0,0,0,None,0,1320,59.44,67.16,221.77,0.666
2024-05-20 17:00:00,2024-05-20,17,0,5,20,2024,0,1,0,0,0,None,0,1095,59.62,56.2,182.71,0.994
2024-05-20 18:00:00,2024-05-20,18,0,5,20,2024,0,1,0,0,0,None,0,1400,62.59,68.56,214.42,0.879
2024-05-20 19:00:00,2024-05-20,19,0,5,20,2024,0,0,1,0,0,None,0,1679,70.9,70.97,245.55,0.904
2024-05-20 20:00:00,2024-05-20,20,0,5,20,2024,0,0,1,0,0,None,0,1769,72.18,63.05,255.06,1.13
2024-05-20 21:00:00,2024-05-20,21,0,5,20,2024,0,0,1,0,0,None,0,1650,69.36,65.14,264.09,1.775
2024-05-20 22:00:00,2024-05-20,22,0,5,20,2024,0,0,0,0,0,None,0,1109,51.93,65.74,199.31,0.698
2024-05-20 23:00:00,2024-05-20,23,0,5,20,2024,0,0,0,1,0,None,0,599,34.03,49.52,131.2,0.43
2024-05-21 00:00:00,2024-05-21,0,1,5,21,2024,0,0,0,1,0,None,0,179,19.45,38.79,76.67,0.342
2024-05-21 01:00:00,2024-05-21,1,1,5,21,2024,0,0,0,1,0,None,0,145,24.14,46.46,71.67,0.768
2024-05-21 02:00:00,2024-05-21,2,1,5,21,2024,0,0,0,1,0,None,0,130,24.41,48.75,84.1,0.459
2024-05-21 03:00:00,2024-05-21,3,1,5,21,2024,0,0,0,1,0,None,0,94,20.89,41.11,106.05,0.751
2024-05-21 04:00:00,2024-05-21,4,1,5,21,2024,0,0,0,1,0,None,0,114,21.78,38.01,80.11,0.343
2024-05-21 05:00:00,2024-05-21,5,1,5,21,2024,0,0,0,1,0,None,0,200,26.84,39.75,116.6,0.339
2024-05-21 06:00:00,2024-05-21,6,1,5,21,2024,0,0,0,0,0,None,0,331,30.84,39.99,127.31,0.569
2024-05-21 07:00:00,2024-05-21,7,1,5,21,2024,0,0,0,0,0,None,0,576,35.54,50.62,144.37,0.469
2024-05-21 08:00:00,2024-05-21,8,1,5,21,2024,0,0,0,0,0,None,0,912,41.95,54.44,160.85,0.581
2024-05-21 09:00:00,2024-05-21,9,1,5,21,2024,0,1,0,0,0,None,0,1353,58.0,62.99,218.25,0.849
2024-05-21 10:00:00,2024-05-21,10,1,5,21,2024,0,1,0,0,0,None,0,1290,57.94,68.54,212.48,0.75
2024-05-21 11:00:00,2024-05-21,11,1,5,21,2024,0,1,0,0,0,None,0,1136,53.29,52.38,194.78,0.911
2024-05-21 12:00:00,2024-05-21,12,1,5,21,2024,0,1,1,0,0,None,0,1674,68.79,76.98,241.59,1.001
2024-05-21 13:00:00,2024-05-21,13,1,5,21,2024,0,1,1,0,0,None,0,1396,62.71,61.09,215.92,0.946
2024-05-21 14:00:00,2024-05-21,14,1,5,21,2024,0,1,0,0,0,None,0,1254,54.92,62.26,198.51,0.749
2024-05-21 15:00:00,2024-05-21,15,1,5,21,2024,0,1,0,0,0,None,0,1444,64.13,69.17,219.77,1.049
2024-05-21 16:00:00,2024-05-21,16,1,5,21,2024,0,1,0,0,0,None,0,1187,50.82,58.83,188.95,1.165
2024-05-21 17:00:00,2024-05-21,17,1,5,21,2024,0,1,0,0,0,None,0,961,50.19,53.89,166.64,0.674
2024-05-21 18:00:00,2024-05-21,18,1,5,21,2024,0,1,0,0,0,None,0,1479,62.26,65.74,237.62,1.037
2024-05-21 19:00:00,2024-05-21,19,1,5,21,2024,0,0,1,0,0,None,0,1437,60.03,65.19,234.14,0.845
2024-05-21 20:00:00,2024-05-21,20,1,5,21,2024,0,0,1,0,0,None,0,1507,67.51,68.7,245.0,0.811
2024-05-21 21:00:00,2024-05-21,21,1,5,21,2024,0,0,1,0,0,None,0,1497,66.88,67.08,235.41,0.963
2024-05-21 22:00:00,2024-05-21,22,1,5,21,2024,0,0,0,0,0,None,0,1166,52.8,65.01,206.65,0.683
2024-05-21 23:00:00,2024-05-21,23,1,5,21,2024,0,0,0,1,0,None,0,639,38.77,51.22,153.25,0.695
2024-05-22 00:00:00,2024-05-22,0,2,5,22,2024,0,0,0,1,0,None,0,231,33.51,37.71,95.93,0.289
2024-05-22 01:00:00,2024-05-22,1,2,5,22,2024,0,0,0,1,0,None,0,168,28.35,41.82,96.21,0.235
2024-05-22 02:00:00,2024-05-22,2,2,5,22,2024,0,0,0,1,0,None,0,116,26.45,46.95,90.15,0.404
2024-05-22 03:00:00,2024-05-22,3,2,5,22,2024,0,0,0,1,0,None,0,100,23.74,48.58,66.27,0.6
2024-05-22 04:00:00,2024-05-22,4,2,5,22,2024,0,0,0,1,0,None,0,122,26.22,32.41,99.78,0.217
2024-05-22 05:00:00,2024-05-22,5,2,5,22,2024,0,0,0,1,0,None,0,174,27.51,46.38,88.76,0.739
2024-05-22 06:00:00,2024-05-22,6,2,5,22,2024,0,0,0,0,0,None,0,360,28.25,39.29,130.71,0.405
2024-05-22 07:00:00,2024-05-22,7,2,5,22,2024,0,0,0,0,0,None,0,516,37.97,44.08,120.77,0.35
2024-05-22 08:00:00,2024-05-22,8,2,5,22,2024,0,0,0,0,0,None,0,931,48.29,62.59,196.93,0.565
2024-05-22 09:00:00,2024-05-22,9,2,5,22,2024,0,1,0,0,0,None,0,1309,58.68,64.34,228.74,0.921
2024-05-22 10:00:00,2024-05-22,10,2,5,22,2024,0,1,0,0,0,None,0,1467,62.27,62.52,197.34,0.926
2024-05-22 11:00:00,2024-05-22,11,2,5,22,2024,0,1,0,0,0,None,0,1198,53.83,60.33,193.22,0.785
2024-05-22 12:00:00,2024-05-22,12,2,5,22,2024,0,1,1,0,0,None,0,1472,59.35,65.07,217.71,1.084
2024-05-22 13:00:00,2024-05-22,13,2,5,22,2024,0,1,1,0,0,None,0,1187,54.0,58.18,196.64,0.949
2024-05-22 14:00:00,2024-05-22,14,2,5,22,2024,0,1,0,0,0,None,0,1390,61.61,62.48,190.9,1.001
2024-05-22 15:00:00,2024-05-22,15,2,5,22,2024,0,1,0,0,0,None,0,1333,58.92,57.57,205.1,0.897
2024-05-22 16:00:00,2024-05-22,16,2,5,22,2024,0,1,0,0,0,None,0,1260,56.58,55.68,197.08,0.669
2024-05-22 17:00:00,2024-05-22,17,2,5,22,2024,0,1,0,0,0,None,0,1164,57.31,60.56,197.17,1.211
2024-05-22 18:00:00,2024-05-22,18,2,5,22,2024,0,1,0,0,0,None,0,1630,72.42,65.47,257.24,1.286
2024-05-22 19:00:00,2024-05-22,19,2,5,22,2024,0,0,1,0,0,None,0,1537,67.27,62.78,217.46,0.98
2024-05-22 20:00:00,2024-05-22,20,2,5,22,2024,0,0,1,0,0,None,0,1500,63.91,58.8,250.35,0.768
2024-05-22 21:00:00,2024-05-22,21,2,5,22,2024,0,0,1,0,0,None,0,1362,63.06,57.5,214.67,0.701
2024-05-22 22:00:00,2024-05-22,22,2,5,22,2024,0,0,0,0,0,None,0,1288,54.96,54.75,193.93,1.386
2024-05-22 23:00:00,2024-05-22,23,2,5,22,2024,0,0,0,1,0,None,0,554,36.63,51.68,145.28,0.547
2024-05-23 00:00:00,2024-05-23,0,3,5,23,2024,0,0,0,1,0,None,0,193,24.04,38.54,95.71,0.44
2024-05-23 01:00:00,2024-05-23,1,3,5,23,2024,0,0,0,1,0,None,0,146,23.64,40.45,127.51,0.671
2024-05-23 02:00:00,2024-05-23,2,3,5,23,2024,0,0,0,1,0,None,0,122,23.1,43.84,83.22,0.593
2024-05-23 03:00:00,2024-05-23,3,3,5,23,2024,0,0,0,1,0,None,0,100,27.88,44.21,91.28,0.489
2024-05-23 04:00:00,2024-05-23,4,3,5,23,2024,0,0,0,1,0,None,0,105,23.9,40.95,74.25,0.216
2024-05-23 05:00:00,2024-05-23,5,3,5,23,2024,0,0,0,1,0,None,0,162,24.01,48.49,88.82,0.18
2024-05-23 06:00:00,2024-05-23,6,3,5,23,2024,0,0,0,0,0,None,0,378,34.6,47.93,124.3,0.55
2024-05-23 07:00:00,2024-05-23,7,3,5,23,2024,0,0,0,0,0,None,0,553,41.92,57.65,128.91,0.449
2024-05-23 08:00:00,2024-05-23,8,3,5,23,2024,0,0,0,0,0,None,0,938,46.82,57.29,184.57,0.879
2024-05-23 09:00:00,2024-05-23,9,3,5,23,2024,0,1,0,0,0,None,0,1232,53.61,58.21,190.83,1.046
2024-05-23 10:00:00,2024-05-23,10,3,5,23,2024,0,1,0,0,0,None,0,1377,61.52,62.16,201.93,0.694
2024-05-23 11:00:00,2024-05-23,11,3,5,23,2024,0,1,0,0,0,None,0,1375,51.2,63.29,228.4,1.12
2024-05-23 12:00:00,2024-05-23,12,3,5,23,2024,0,1,1,0,0,None,0,1530,64.99,70.17,232.61,1.216
2024-05-23 13:00:00,2024-05-23,13,3,5,23,2024,0,1,1,0,0,None,0,1454,57.7,63.17,228.43,1.026
2024-05-23 14:00:00,2024-05-23,14,3,5,23,2024,0,1,0,0,0,None,0,1410,65.58,65.49,209.47,0.717
2024-05-23 15:00:00,2024-05-23,15,3,5,23,2024,0,1,0,0,0,None,0,1187,54.3,50.34,183.05,0.745
2024-05-23 16:00:00,2024-05-23,16,3,5,23,2024,0,1,0,0,0,None,0,1167,56.35,61.57,198.79,0.842
2024-05-23 17:00:00,2024-05-23,17,3,5,23,2024,0,1,0,0,0,None,0,1233,56.06,64.68,190.45,0.887
2024-05-23 18:00:00,2024-05-23,18,3,5,23,2024,0,1,0,0,0,None,0,1531,72.11,64.02,239.61,0.798
2024-05-23 19:00:00,2024-05-23,19,3,5,23,2024,0,0,1,0,0,None,0,1470,62.73,66.01,216.89,0.917
2024-05-23 20:00:00,2024-05-23,20,3,5,23,2024,0,0,1,0,0,None,0,1782,71.86,70.93,272.64,1.125
2024-05-23 21:00:00,2024-05-23,21,3,5,23,2024,0,0,1,0,0,None,0,1368,60.64,61.51,202.29,1.133
2024-05-23 22:00:00,2024-05-23,22,3,5,23,2024,0,0,0,0,0,None,0,1242,63.73,55.56,184.0,0.694
2024-05-23 23:00:00,2024-05-23,23,3,5,23,2024,0,0,0,1,0,None,0,634,42.28,52.64,138.06,0.542
2024-05-24 00:00:00,2024-05-24,0,4,5,24,2024,0,0,0,1,0,None,0,207,22.75,47.75,112.02,0.276
2024-05-24 01:00:00,2024-05-24,1,4,5,24,2024,0,0,0,1,0,None,0,216,26.41,46.23,77.4,0.358
2024-05-24 02:00:00,2024-05-24,2,4,5,24,2024,0,0,0,1,0,None,0,137,24.18,48.41,90.87,0.258
2024-05-24 03:00:00,2024-05-24,3,4,5,24,2024,0,0,0,1,0,None,0,140,24.75,46.61,99.73,0.214
2024-05-24 04:00:00,2024-05-24,4,4,5,24,2024,0,0,0,1,0,None,0,157,21.82,43.51,109.45,0.42
2024-05-24 05:00:00,2024-05-24,5,4,5,24,2024,0,0,0,1,0,None,0,234,28.6,47.15,101.25,0.375
2024-05-24 06:00:00,2024-05-24,6,4,5,24,2024,0,0,0,0,0,None,0,497,39.69,52.9,131.23,0.607
2024-05-24 07:00:00,2024-05-24,7,4,5,24,2024,0,0,0,0,0,None,0,747,45.25,50.75,152.5,0.481
2024-05-24 08:00:00,2024-05-24,8,4,5,24,2024,0,0,0,0,0,None,0,1156,54.56,51.59,196.77,0.63
2024-05-24 09:00:00,2024-05-24,9,4,5,24,2024,0,1,0,0,0,None,0,1550,65.35,63.4,235.09,1.22
2024-05-24 10:00:00,2024-05-24,10,4,5,24,2024,0,1,0,0,0,None,0,1734,69.17,76.16,271.39,0.843
2024-05-24 11:00:00,2024-05-24,11,4,5,24,2024,0,1,0,0,0,None,0,1918,78.59,69.33,284.19,1.018
2024-05-24 12:00:00,2024-05-24,12,4,5,24,2024,0,1,1,0,0,None,0,1764,73.14,64.78,288.3,1.011
2024-05-24 13:00:00,2024-05-24,13,4,5,24,2024,0,1,1,0,0,None,0,1861,74.17,66.02,279.84,1.079
2024-05-24 14:00:00,2024-05-24,14,4,5,24,2024,0,1,0,0,0,None,0,1621,67.13,62.97,251.19,1.313
2024-05-24 15:00:00,2024-05-24,15,4,5,24,2024,0,1,0,0,0,None,0,1528,65.37,68.89,239.2,0.797
2024-05-24 16:00:00,2024-05-24,16,4,5,24,2024,0,1,0,0,0,None,0,1390,65.39,60.67,232.52,0.689
2024-05-24 17:00:00,2024-05-24,17,4,5,24,2024,0,1,0,0,0,None,0,1658,68.41,63.72,236.9,1.089
2024-05-24 18:00:00,2024-05-24,18,4,5,24,2024,0,1,0,0,0,None,0,2125,91.31,80.16,274.15,1.038
2024-05-24 19:00:00,2024-05-24,19,4,5,24,2024,0,0,1,0,0,None,0,2150,81.98,75.34,288.52,1.108
2024-05-24 20:00:00,2024-05-24,20,4,5,24,2024,0,0,1,0,0,None,0,2110,82.61,78.34,300.76,1.055
2024-05-24 21:00:00,2024-05-24,21,4,5,24,2024,0,0,1,0,0,None,0,1517,70.53,62.36,221.64,0.784
2024-05-24 22:00:00,2024-05-24,22,4,5,24,2024,0,0,0,0,0,None,0,1836,67.38,72.94,246.95,1.078
2024-05-24 23:00:00,2024-05-24,23,4,5,24,2024,0,0,0,1,0,None,0,748,48.51,50.01,144.41,0.705
2024-05-25 00:00:00,2024-05-25,0,5,5,25,2024,1,0,0,1,0,None,0,323,28.58,49.33,100.82,0.316
2024-05-25 01:00:00,2024-05-25,1,5,5,25,2024,1,0,0,1,0,None,0,263,35.59,45.7,99.62,0.585
2024-05-25 02:00:00,2024-05-25,2,5,5,25,2024,1,0,0,1,0,None,0,189,28.18,36.52,83.09,0.292
2024-05-25 03:00:00,2024-05-25,3,5,5,25,2024,1,0,0,1,0,None,0,150,29.27,43.02,93.47,0.357
2024-05-25 04:00:00,2024-05-25,4,5,5,25,2024,1,0,0,1,0,None,0,190,25.01,48.83,114.96,0.363
2024-05-25 05:00:00,2024-05-25,5,5,5,25,2024,1,0,0,1,0,None,0,333,26.62,46.09,135.4,0.331
2024-05-25 06:00:00,2024-05-25,6,5,5,25,2024,1,0,0,0,0,None,0,512,36.63,43.36,120.66,0.361
2024-05-25 07:00:00,2024-05-25,7,5,5,25,2024,1,0,0,0,0,None,0,968,46.3,64.89,178.06,0.548
2024-05-25 08:00:00,2024-05-25,8,5,5,25,2024,1,0,0,0,0,None,0,1400,60.67,67.43,226.91,0.726
2024-05-25 09:00:00,2024-05-25,9,5,5,25,2024,1,1,0,0,0,None,0,1826,77.22,69.84,271.94,0.919
2024-05-25 10:00:00,2024-05-25,10,5,5,25,2024,1,1,0,0,0,None,0,2332,92.6,78.01,298.96,1.298
2024-05-25 11:00:00,2024-05-25,11,5,5,25,2024,1,1,0,0,0,None,0,2604,100.0,84.08,353.64,1.229
2024-05-25 12:00:00,2024-05-25,12,5,5,25,2024,1,1,1,0,0,None,0,2391,92.62,83.99,309.18,1.252
2024-05-25 13:00:00,2024-05-25,13,5,5,25,2024,1,1,1,0,0,None,0,2010,78.68,78.23,274.28,1.634
2024-05-25 14:00:00,2024-05-25,14,5,5,25,2024,1,1,0,0,0,None,0,2197,89.35,71.92,287.89,1.142
2024-05-25 15:00:00,2024-05-25,15,5,5,25,2024,1,1,0,0,0,None,0,2263,90.68,76.57,291.05,1.196
2024-05-25 16:00:00,2024-05-25,16,5,5,25,2024,1,1,0,0,0,None,0,1874,74.12,71.66,233.76,0.912
2024-05-25 17:00:00,2024-05-25,17,5,5,25,2024,1,1,0,0,0,None,0,1810,72.97,67.2,255.52,1.223
2024-05-25 18:00:00,2024-05-25,18,5,5,25,2024,1,1,0,0,0,None,0,2302,92.58,82.69,290.03,1.021
2024-05-25 19:00:00,2024-05-25,19,5,5,25,2024,1,0,1,0,0,None,0,2567,93.54,77.16,325.25,1.16
2024-05-25 20:00:00,2024-05-25,20,5,5,25,2024,1,0,1,0,0,None,0,2270,90.52,78.27,314.5,1.413
2024-05-25 21:00:00,2024-05-25,21,5,5,25,2024,1,0,1,0,0,None,0,2446,87.74,72.77,293.17,1.229
2024-05-25 22:00:00,2024-05-25,22,5,5,25,2024,1,0,0,0,0,None,0,1966,84.66,72.01,278.66,1.3
2024-05-25 23:00:00,2024-05-25,23,5,5,25,2024,1,0,0,1,0,None,0,909,48.75,54.94,175.48,0.583
2024-05-26 00:00:00,2024-05-26,0,6,5,26,2024,1,0,0,1,0,None,0,349,32.14,48.02,106.67,0.34
2024-05-26 01:00:00,2024-05-26,1,6,5,26,2024,1,0,0,1,0,None,0,247,27.56,41.56,89.47,0.27
2024-05-26 02:00:00,2024-05-26,2,6,5,26,2024,1,0,0,1,0,None,0,170,22.24,43.05,106.65,0.215
2024-05-26 03:00:00,2024-05-26,3,6,5,26,2024,1,0,0,1,0,None,0,164,22.65,43.49,111.03,0.338
2024-05-26 04:00:00,2024-05-26,4,6,5,26,2024,1,0,0,1,0,None,0,202,26.36,44.0,112.24,0.268
2024-05-26 05:00:00,2024-05-26,5,6,5,26,2024,1,0,0,1,0,None,0,273,30.51,48.99,101.92,0.379
2024-05-26 06:00:00,2024-05-26,6,6,5,26,2024,1,0,0,0,0,None,0,609,39.59,50.01,135.83,0.502
2024-05-26 07:00:00,2024-05-26,7,6,5,26,2024,1,0,0,0,0,None,0,949,47.33,54.77,170.49,0.703
2024-05-26 08:00:00,2024-05-26,8,6,5,26,2024,1,0,0,0,0,None,0,1405,62.71,71.73,227.3,0.751
2024-05-26 09:00:00,2024-05-26,9,6,5,26,2024,1,1,0,0,0,None,0,1939,78.61,76.52,269.94,0.917
2024-05-26 10:00:00,2024-05-26,10,6,5,26,2024,1,1,0,0,0,None,0,2104,80.08,76.74,322.33,1.401
2024-05-26 11:00:00,2024-05-26,11,6,5,26,2024,1,1,0,0,0,None,0,2644,100.0,85.94,350.44,1.284
2024-05-26 12:00:00,2024-05-26,12,6,5,26,2024,1,1,1,0,0,None,0,2253,83.71,70.0,307.05,1.335
2024-05-26 13:00:00,2024-05-26,13,6,5,26,2024,1,1,1,0,0,None,0,2476,90.13,78.77,356.58,1.437
2024-05-26 14:00:00,2024-05-26,14,6,5,26,2024,1,1,0,0,0,None,0,2219,85.68,85.48,282.57,1.436
2024-05-26 15:00:00,2024-05-26,15,6,5,26,2024,1,1,0,0,0,None,0,2060,81.86,76.25,288.89,1.302
2024-05-26 16:00:00,2024-05-26,16,6,5,26,2024,1,1,0,0,0,None,0,2160,85.16,80.34,316.67,1.276
2024-05-26 17:00:00,2024-05-26,17,6,5,26,2024,1,1,0,0,0,None,0,1795,71.8,73.67,246.79,1.291
2024-05-26 18:00:00,2024-05-26,18,6,5,26,2024,1,1,0,0,0,None,0,2131,84.82,78.29,289.58,1.219
2024-05-26 19:00:00,2024-05-26,19,6,5,26,2024,1,0,1,0,0,None,0,2523,96.41,81.44,336.63,1.32
2024-05-26 20:00:00,2024-05-26,20,6,5,26,2024,1,0,1,0,0,None,0,2674,98.95,77.6,335.53,1.225
2024-05-26 21:00:00,2024-05-26,21,6,5,26,2024,1,0,1,0,0,None,0,2589,100.0,83.18,326.27,1.263
2024-05-26 22:00:00,2024-05-26,22,6,5,26,2024,1,0,0,0,0,None,0,1838,73.84,66.67,284.36,1.122
2024-05-26 23:00:00,2024-05-26,23,6,5,26,2024,1,0,0,1,0,None,0,1015,51.85,56.32,193.16,0.596
2024-05-27 00:00:00,2024-05-27,0,0,5,27,2024,0,0,0,1,0,None,0,220,22.79,43.08,118.33,0.525
2024-05-27 01:00:00,2024-05-27,1,0,5,27,2024,0,0,0,1,0,None,0,157,26.46,43.51,98.31,0.553
2024-05-27 02:00:00,2024-05-27,2,0,5,27,2024,0,0,0,1,0,None,0,134,25.77,41.55,75.04,0.252
2024-05-27 03:00:00,2024-05-27,3,0,5,27,2024,0,0,0,1,0,None,0,101,20.7,42.97,90.15,0.404
2024-05-27 04:00:00,2024-05-27,4,0,5,27,2024,0,0,0,1,0,None,0,131,23.61,42.93,98.6,0.467
2024-05-27 05:00:00,2024-05-27,5,0,5,27,2024,0,0,0,1,0,None,0,178,23.99,34.92,91.11,0.621
2024-05-27 06:00:00,2024-05-27,6,0,5,27,2024,0,0,0,0,0,None,0,313,32.69,48.55,113.08,0.228
2024-05-27 07:00:00,2024-05-27,7,0,5,27,2024,0,0,0,0,0,None,0,516,33.77,45.79,115.89,0.524
2024-05-27 08:00:00,2024-05-27,8,0,5,27,2024,0,0,0,0,0,None,0,738,47.63,62.56,184.15,0.449
2024-05-27 09:00:00,2024-05-27,9,0,5,27,2024,0,1,0,0,0,None,0,994,44.38,57.04,181.31,0.874
2024-05-27 10:00:00,2024-05-27,10,0,5,27,2024,0,1,0,0,0,None,0,1465,64.69,64.28,223.59,0.869
2024-05-27 11:00:00,2024-05-27,11,0,5,27,2024,0,1,0,0,0,None,0,1426,67.85,63.33,220.95,0.825
2024-05-27 12:00:00,2024-05-27,12,0,5,27,2024,0,1,1,0,0,None,0,1659,67.32,71.56,261.39,0.819
2024-05-27 13:00:00,2024-05-27,13,0,5,27,2024,0,1,1,0,0,None,0,1263,54.23,60.82,205.22,0.696
2024-05-27 14:00:00,2024-05-27,14,0,5,27,2024,0,1,0,0,0,None,0,1271,59.21,62.19,180.68,0.893
2024-05-27 15:00:00,2024-05-27,15,0,5,27,2024,0,1,0,0,0,None,0,1318,58.48,62.16,222.19,1.004
2024-05-27 16:00:00,2024-05-27,16,0,5,27,2024,0,1,0,0,0,None,0,1140,61.47,53.0,163.48,0.866
2024-05-27 17:00:00,2024-05-27,17,0,5,27,2024,0,1,0,0,0,None,0,1234,54.03,58.21,179.72,0.824
2024-05-27 18:00:00,2024-05-27,18,0,5,27,2024,0,1,0,0,0,None,0,1386,61.41,60.65,208.14,0.78
2024-05-27 19:00:00,2024-05-27,19,0,5,27,2024,0,0,1,0,0,None,0,1512,68.53,69.52,232.53,1.127
2024-05-27 20:00:00,2024-05-27,20,0,5,27,2024,0,0,1,0,0,None,0,1583,68.47,67.67,250.86,1.063
2024-05-27 21:00:00,2024-05-27,21,0,5,27,2024,0,0,1,0,0,None,0,1528,64.36,65.25,221.67,0.833
2024-05-27 22:00:00,2024-05-27,22,0,5,27,2024,0,0,0,0,0,None,0,1184,48.63,55.46,203.12,0.823
2024-05-27 23:00:00,2024-05-27,23,0,5,27,2024,0,0,0,1,0,None,0,571,34.28,52.42,151.81,0.368
2024-05-28 00:00:00,2024-05-28,0,1,5,28,2024,0,0,0,1,0,None,0,199,25.28,39.82,92.83,0.292
2024-05-28 01:00:00,2024-05-28,1,1,5,28,2024,0,0,0,1,0,None,0,129,19.22,42.91,80.31,0.667
2024-05-28 02:00:00,2024-05-28,2,1,5,28,2024,0,0,0,1,0,None,0,138,21.12,40.98,92.97,0.446
2024-05-28 03:00:00,2024-05-28,3,1,5,28,2024,0,0,0,1,0,None,0,104,24.01,40.45,106.14,0.577
2024-05-28 04:00:00,2024-05-28,4,1,5,28,2024,0,0,0,1,0,None,0,119,22.14,42.27,78.5,0.149
2024-05-28 05:00:00,2024-05-28,5,1,5,28,2024,0,0,0,1,0,None,0,160,24.51,36.07,84.26,0.341
2024-05-28 06:00:00,2024-05-28,6,1,5,28,2024,0,0,0,0,0,None,0,317,29.5,49.88,130.9,0.483
2024-05-28 07:00:00,2024-05-28,7,1,5,28,2024,0,0,0,0,0,None,0,597,40.72,48.16,118.56,0.831
2024-05-28 08:00:00,2024-05-28,8,1,5,28,2024,0,0,0,0,0,None,0,788,40.6,47.12,172.53,0.547
2024-05-28 09:00:00,2024-05-28,9,1,5,28,2024,0,1,0,0,0,None,0,1185,55.85,63.64,225.93,0.76
2024-05-28 10:00:00,2024-05-28,10,1,5,28,2024,0,1,0,0,0,None,0,1331,61.98,65.68,198.39,1.017
2024-05-28 11:00:00,2024-05-28,11,1,5,28,2024,0,1,0,0,0,None,0,1820,67.78,69.25,253.85,0.935
2024-05-28 12:00:00,2024-05-28,12,1,5,28,2024,0,1,1,0,0,None,0,1477,64.51,64.42,232.26,1.13
2024-05-28 13:00:00,2024-05-28,13,1,5,28,2024,0,1,1,0,0,None,0,1314,58.75,59.35,214.9,0.799
2024-05-28 14:00:00,2024-05-28,14,1,5,28,2024,0,1,0,0,0,None,0,1387,59.77,67.61,231.1,0.864
2024-05-28 15:00:00,2024-05-28,15,1,5,28,2024,0,1,0,0,0,None,0,1250,58.55,66.89,223.86,0.65
2024-05-28 16:00:00,2024-05-28,16,1,5,28,2024,0,1,0,0,0,None,0,1385,60.22,65.45,244.57,0.708
2024-05-28 17:00:00,2024-05-28,17,1,5,28,2024,0,1,0,0,0,None,0,1062,50.46,51.16,214.28,0.721
2024-05-28 18:00:00,2024-05-28,18,1,5,28,2024,0,1,0,0,0,None,0,1462,63.02,66.81,236.82,0.712
2024-05-28 19:00:00,2024-05-28,19,1,5,28,2024,0,0,1,0,0,None,0,1564,65.86,65.49,244.88,0.875
